Code Domaine,Domaine,Code zone (FAO),Zone,Code Élément,Élément,Code Produit,Produit,Code année,Année,Unité,Valeur,Symbole,Description du Symbole
"EI","Intensités des émissions","183","Roumanie","7231","Émissions (CO2eq)","1718","Céréales sans riz","2017","2017","gigagrammes","3180.9428","Fc","Donnée calculée"
"EI","Intensités des émissions","183","Roumanie","5510","Production","1718","Céréales sans riz","2017","2017","tonnes","26758000","A","Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"
"EI","Intensités des émissions","183","Roumanie","71761","Intensité des émissions","27","Riz, paddy","2017","2017","kg CO2eq/kg product","8.081","Fc","Donnée calculée"
"EI","Intensités des émissions","183","Roumanie","7231","Émissions (CO2eq)","27","Riz, paddy","2017","2017","gigagrammes","345.9459","Fc","Donnée calculée"
"EI","Intensités des émissions","183","Roumanie","5510","Production","27","Riz, paddy","2017","2017","tonnes","42810","","Donnée officielle"
"EI","Intensités des émissions","183","Roumanie","71761","Intensité des émissions","867","Viande, bovine","2017","2017","kg CO2eq/kg product","16.5365","Fc","Donnée calculée"
"EI","Intensités des émissions","183","Roumanie","7231","Émissions (CO2eq)","867","Viande, bovine","2017","2017","gigagrammes","1591.973","Fc","Donnée calculée"
"EI","Intensités des émissions","183","Roumanie","5510","Production","867","Viande, bovine","2017","2017","tonnes","96270","","Donnée officielle"
"EI","Intensités des émissions","183","Roumanie","71761","Intensité des émissions","882","Lait, entier frais de vache","2017","2017","kg CO2eq/kg product","0.9152","Fc","Donnée calculée"
"EI","Intensités des émissions","183","Roumanie","7231","Émissions (CO2eq)","882","Lait, entier frais de vache","2017","2017","gigagrammes","3475.4852","Fc","Donnée calculée"
"EI","Intensités des émissions","183","Roumanie","5510","Production","882","Lait, entier frais de vache","2017","2017","tonnes","3797700","","Donnée officielle"
"EI","Intensités des émissions","183","Roumanie","71761","Intensité des émissions","1017","Viande, caprin","2017","2017","kg CO2eq/kg product","36.7841","Fc","Donnée calculée"
"EI","Intensités des émissions","183","Roumanie","7231","Émissions (CO2eq)","1017","Viande, caprin","2017","2017","gigagrammes","350.1573","Fc","Donnée calculée"
"EI","Intensités des émissions","183","Roumanie","5510","Production","1017","Viande, caprin","2017","2017","tonnes","9519","Im","Données de la FAO basées sur une méthodologie d'imputation"
"EI","Intensités des émissions","183","Roumanie","71761","Intensité des émissions","977","Viande, ovin","2017","2017","kg CO2eq/kg product","8.7243","Fc","Donnée calculée"
"EI","Intensités des émissions","183","Roumanie","7231","Émissions (CO2eq)","977","Viande, ovin","2017","2017","gigagrammes","652.3063","Fc","Donnée calculée"
"EI","Intensités des émissions","183","Roumanie","5510","Production","977","Viande, ovin","2017","2017","tonnes","74769","Im","Données de la FAO basées sur une méthodologie d'imputation"
"EI","Intensités des émissions","183","Roumanie","71761","Intensité des émissions","982","Lait, entier frais de brebis","2017","2017","kg CO2eq/kg product","4.25","Fc","Donnée calculée"
"EI","Intensités des émissions","183","Roumanie","7231","Émissions (CO2eq)","982","Lait, entier frais de brebis","2017","2017","gigagrammes","2241.8669","Fc","Donnée calculée"
"EI","Intensités des émissions","183","Roumanie","5510","Production","982","Lait, entier frais de brebis","2017","2017","tonnes","527503","Im","Données de la FAO basées sur une méthodologie d'imputation"
"EI","Intensités des émissions","183","Roumanie","71761","Intensité des émissions","1058","Viande, volaille","2017","2017","kg CO2eq/kg product","0.3686","Fc","Donnée calculée"
"EI","Intensités des émissions","183","Roumanie","7231","Émissions (CO2eq)","1058","Viande, volaille","2017","2017","gigagrammes","144.4695","Fc","Donnée calculée"
"EI","Intensités des émissions","183","Roumanie","5510","Production","1058","Viande, volaille","2017","2017","tonnes","391958","Im","Données de la FAO basées sur une méthodologie d'imputation"
"EI","Intensités des émissions","183","Roumanie","71761","Intensité des émissions","1062","Œufs de poule en coquille","2017","2017","kg CO2eq/kg product","1.6532","Fc","Donnée calculée"
"EI","Intensités des émissions","183","Roumanie","7231","Émissions (CO2eq)","1062","Œufs de poule en coquille","2017","2017","gigagrammes","520.5949","Fc","Donnée calculée"
"EI","Intensités des émissions","183","Roumanie","5510","Production","1062","Œufs de poule en coquille","2017","2017","tonnes","314893","F","Estimation FAO"
"EI","Intensités des émissions","183","Roumanie","71761","Intensité des émissions","1035","Viande, suidés","2017","2017","kg CO2eq/kg product","2.0102","Fc","Donnée calculée"
"EI","Intensités des émissions","183","Roumanie","7231","Émissions (CO2eq)","1035","Viande, suidés","2017","2017","gigagrammes","908.4839","Fc","Donnée calculée"
"EI","Intensités des émissions","183","Roumanie","5510","Production","1035","Viande, suidés","2017","2017","tonnes","451940","","Donnée officielle"
"EI","Intensités des émissions","229","Royaume-Uni de Grande-Bretagne et d'Irlande du Nord","71761","Intensité des émissions","1718","Céréales sans riz","2017","2017","kg CO2eq/kg product","0.1951","Fc","Donnée calculée"
"EI","Intensités des émissions","229","Royaume-Uni de Grande-Bretagne et d'Irlande du Nord","7231","Émissions (CO2eq)","1718","Céréales sans riz","2017","2017","gigagrammes","4474.824","Fc","Donnée calculée"
"EI","Intensités des émissions","229","Royaume-Uni de Grande-Bretagne et d'Irlande du Nord","5510","Production","1718","Céréales sans riz","2017","2017","tonnes","22931890","A","Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"
"EI","Intensités des émissions","229","Royaume-Uni de Grande-Bretagne et d'Irlande du Nord","71761","Intensité des émissions","867","Viande, bovine","2017","2017","kg CO2eq/kg product","16.3597","Fc","Donnée calculée"
"EI","Intensités des émissions","229","Royaume-Uni de Grande-Bretagne et d'Irlande du Nord","7231","Émissions (CO2eq)","867","Viande, bovine","2017","2017","gigagrammes","14756.4482","Fc","Donnée calculée"
"EI","Intensités des émissions","229","Royaume-Uni de Grande-Bretagne et d'Irlande du Nord","5510","Production","867","Viande, bovine","2017","2017","tonnes","902000","","Donnée officielle"
"EI","Intensités des émissions","229","Royaume-Uni de Grande-Bretagne et d'Irlande du Nord","71761","Intensité des émissions","882","Lait, entier frais de vache","2017","2017","kg CO2eq/kg product","0.478","Fc","Donnée calculée"
"EI","Intensités des émissions","229","Royaume-Uni de Grande-Bretagne et d'Irlande du Nord","7231","Émissions (CO2eq)","882","Lait, entier frais de vache","2017","2017","gigagrammes","7292.5284","Fc","Donnée calculée"
"EI","Intensités des émissions","229","Royaume-Uni de Grande-Bretagne et d'Irlande du Nord","5510","Production","882","Lait, entier frais de vache","2017","2017","tonnes","15256000","","Donnée officielle"
"EI","Intensités des émissions","229","Royaume-Uni de Grande-Bretagne et d'Irlande du Nord","71761","Intensité des émissions","977","Viande, ovin","2017","2017","kg CO2eq/kg product","32.9898","Fc","Donnée calculée"
"EI","Intensités des émissions","229","Royaume-Uni de Grande-Bretagne et d'Irlande du Nord","7231","Émissions (CO2eq)","977","Viande, ovin","2017","2017","gigagrammes","9830.9585","Fc","Donnée calculée"
"EI","Intensités des émissions","229","Royaume-Uni de Grande-Bretagne et d'Irlande du Nord","5510","Production","977","Viande, ovin","2017","2017","tonnes","298000","","Donnée officielle"
"EI","Intensités des émissions","229","Royaume-Uni de Grande-Bretagne et d'Irlande du Nord","71761","Intensité des émissions","1058","Viande, volaille","2017","2017","kg CO2eq/kg product","0.2756","Fc","Donnée calculée"
"EI","Intensités des émissions","229","Royaume-Uni de Grande-Bretagne et d'Irlande du Nord","7231","Émissions (CO2eq)","1058","Viande, volaille","2017","2017","gigagrammes","448.8839","Fc","Donnée calculée"
"EI","Intensités des émissions","229","Royaume-Uni de Grande-Bretagne et d'Irlande du Nord","5510","Production","1058","Viande, volaille","2017","2017","tonnes","1629000","","Donnée officielle"
"EI","Intensités des émissions","229","Royaume-Uni de Grande-Bretagne et d'Irlande du Nord","71761","Intensité des émissions","1062","Œufs de poule en coquille","2017","2017","kg CO2eq/kg product","0.7028","Fc","Donnée calculée"
"EI","Intensités des émissions","229","Royaume-Uni de Grande-Bretagne et d'Irlande du Nord","7231","Émissions (CO2eq)","1062","Œufs de poule en coquille","2017","2017","gigagrammes","528.5328","Fc","Donnée calculée"
"EI","Intensités des émissions","229","Royaume-Uni de Grande-Bretagne et d'Irlande du Nord","5510","Production","1062","Œufs de poule en coquille","2017","2017","tonnes","752000","","Donnée officielle"
"EI","Intensités des émissions","229","Royaume-Uni de Grande-Bretagne et d'Irlande du Nord","71761","Intensité des émissions","1035","Viande, suidés","2017","2017","kg CO2eq/kg product","1.3634","Fc","Donnée calculée"
"EI","Intensités des émissions","229","Royaume-Uni de Grande-Bretagne et d'Irlande du Nord","7231","Émissions (CO2eq)","1035","Viande, suidés","2017","2017","gigagrammes","1228.4034","Fc","Donnée calculée"
"EI","Intensités des émissions","229","Royaume-Uni de Grande-Bretagne et d'Irlande du Nord","5510","Production","1035","Viande, suidés","2017","2017","tonnes","901000","","Donnée officielle"
"EI","Intensités des émissions","184","Rwanda","71761","Intensité des émissions","1718","Céréales sans riz","2017","2017","kg CO2eq/kg product","0.1571","Fc","Donnée calculée"
"EI","Intensités des émissions","184","Rwanda","7231","Émissions (CO2eq)","1718","Céréales sans riz","2017","2017","gigagrammes","82.6068","Fc","Donnée calculée"
"EI","Intensités des émissions","184","Rwanda","5510","Production","1718","Céréales sans riz","2017","2017","tonnes","525942.5791","A","Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"
"EI","Intensités des émissions","184","Rwanda","71761","Intensité des émissions","27","Riz, paddy","2017","2017","kg CO2eq/kg product","0.5239","Fc","Donnée calculée"
"EI","Intensités des émissions","184","Rwanda","7231","Émissions (CO2eq)","27","Riz, paddy","2017","2017","gigagrammes","57.085","Fc","Donnée calculée"
"EI","Intensités des émissions","184","Rwanda","5510","Production","27","Riz, paddy","2017","2017","tonnes","108958","","Donnée officielle"
"EI","Intensités des émissions","184","Rwanda","71761","Intensité des émissions","867","Viande, bovine","2017","2017","kg CO2eq/kg product","32.2992","Fc","Donnée calculée"
"EI","Intensités des émissions","184","Rwanda","7231","Émissions (CO2eq)","867","Viande, bovine","2017","2017","gigagrammes","1027.3542","Fc","Donnée calculée"
"EI","Intensités des émissions","184","Rwanda","5510","Production","867","Viande, bovine","2017","2017","tonnes","31807","Im","Données de la FAO basées sur une méthodologie d'imputation"
"EI","Intensités des émissions","184","Rwanda","71761","Intensité des émissions","882","Lait, entier frais de vache","2017","2017","kg CO2eq/kg product","3.1772","Fc","Donnée calculée"
"EI","Intensités des émissions","184","Rwanda","7231","Émissions (CO2eq)","882","Lait, entier frais de vache","2017","2017","gigagrammes","519.2612","Fc","Donnée calculée"
"EI","Intensités des émissions","184","Rwanda","5510","Production","882","Lait, entier frais de vache","2017","2017","tonnes","163432","Im","Données de la FAO basées sur une méthodologie d'imputation"
"EI","Intensités des émissions","184","Rwanda","71761","Intensité des émissions","1017","Viande, caprin","2017","2017","kg CO2eq/kg product","17.7256","Fc","Donnée calculée"
"EI","Intensités des émissions","184","Rwanda","7231","Émissions (CO2eq)","1017","Viande, caprin","2017","2017","gigagrammes","380.1431","Fc","Donnée calculée"
"EI","Intensités des émissions","184","Rwanda","5510","Production","1017","Viande, caprin","2017","2017","tonnes","21446","Im","Données de la FAO basées sur une méthodologie d'imputation"
"EI","Intensités des émissions","184","Rwanda","71761","Intensité des émissions","1020","Lait, entier frais de chèvre","2017","2017","kg CO2eq/kg product","2.817","Fc","Donnée calculée"
"EI","Intensités des émissions","184","Rwanda","7231","Émissions (CO2eq)","1020","Lait, entier frais de chèvre","2017","2017","gigagrammes","208.6703","Fc","Donnée calculée"
"EI","Intensités des émissions","184","Rwanda","5510","Production","1020","Lait, entier frais de chèvre","2017","2017","tonnes","74074","Im","Données de la FAO basées sur une méthodologie d'imputation"
"EI","Intensités des émissions","184","Rwanda","71761","Intensité des émissions","977","Viande, ovin","2017","2017","kg CO2eq/kg product","18.7426","Fc","Donnée calculée"
"EI","Intensités des émissions","184","Rwanda","7231","Émissions (CO2eq)","977","Viande, ovin","2017","2017","gigagrammes","99.4641","Fc","Donnée calculée"
"EI","Intensités des émissions","184","Rwanda","5510","Production","977","Viande, ovin","2017","2017","tonnes","5307","Im","Données de la FAO basées sur une méthodologie d'imputation"
"EI","Intensités des émissions","184","Rwanda","71761","Intensité des émissions","982","Lait, entier frais de brebis","2017","2017","kg CO2eq/kg product","2.6875","Fc","Donnée calculée"
"EI","Intensités des émissions","184","Rwanda","7231","Émissions (CO2eq)","982","Lait, entier frais de brebis","2017","2017","gigagrammes","23.2112","Fc","Donnée calculée"
"EI","Intensités des émissions","184","Rwanda","5510","Production","982","Lait, entier frais de brebis","2017","2017","tonnes","8637","Im","Données de la FAO basées sur une méthodologie d'imputation"
"EI","Intensités des émissions","184","Rwanda","71761","Intensité des émissions","1058","Viande, volaille","2017","2017","kg CO2eq/kg product","0.9593","Fc","Donnée calculée"
"EI","Intensités des émissions","184","Rwanda","7231","Émissions (CO2eq)","1058","Viande, volaille","2017","2017","gigagrammes","17.9762","Fc","Donnée calculée"
"EI","Intensités des émissions","184","Rwanda","5510","Production","1058","Viande, volaille","2017","2017","tonnes","18739","Im","Données de la FAO basées sur une méthodologie d'imputation"
"EI","Intensités des émissions","184","Rwanda","71761","Intensité des émissions","1062","Œufs de poule en coquille","2017","2017","kg CO2eq/kg product","1.2634","Fc","Donnée calculée"
"EI","Intensités des émissions","184","Rwanda","7231","Émissions (CO2eq)","1062","Œufs de poule en coquille","2017","2017","gigagrammes","9.4756","Fc","Donnée calculée"
"EI","Intensités des émissions","184","Rwanda","5510","Production","1062","Œufs de poule en coquille","2017","2017","tonnes","7500","F","Estimation FAO"
"EI","Intensités des émissions","184","Rwanda","71761","Intensité des émissions","1035","Viande, suidés","2017","2017","kg CO2eq/kg product","31.7837","Fc","Donnée calculée"
"EI","Intensités des émissions","184","Rwanda","7231","Émissions (CO2eq)","1035","Viande, suidés","2017","2017","gigagrammes","483.4439","Fc","Donnée calculée"
"EI","Intensités des émissions","184","Rwanda","5510","Production","1035","Viande, suidés","2017","2017","tonnes","15210","Im","Données de la FAO basées sur une méthodologie d'imputation"
"EI","Intensités des émissions","205","Sahara occidental","71761","Intensité des émissions","1718","Céréales sans riz","2017","2017","kg CO2eq/kg product","0.1235","Fc","Donnée calculée"
"EI","Intensités des émissions","205","Sahara occidental","7231","Émissions (CO2eq)","1718","Céréales sans riz","2017","2017","gigagrammes","0.2272","Fc","Donnée calculée"
"EI","Intensités des émissions","205","Sahara occidental","5510","Production","1718","Céréales sans riz","2017","2017","tonnes","1839.9475","A","Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"
"EI","Intensités des émissions","205","Sahara occidental","71761","Intensité des émissions","1017","Viande, caprin","2017","2017","kg CO2eq/kg product","30.4495","Fc","Donnée calculée"
"EI","Intensités des émissions","205","Sahara occidental","7231","Émissions (CO2eq)","1017","Viande, caprin","2017","2017","gigagrammes","21.0568","Fc","Donnée calculée"
"EI","Intensités des émissions","205","Sahara occidental","5510","Production","1017","Viande, caprin","2017","2017","tonnes","692","Im","Données de la FAO basées sur une méthodologie d'imputation"
"EI","Intensités des émissions","205","Sahara occidental","71761","Intensité des émissions","1020","Lait, entier frais de chèvre","2017","2017","kg CO2eq/kg product","2.8134","Fc","Donnée calculée"
"EI","Intensités des émissions","205","Sahara occidental","7231","Émissions (CO2eq)","1020","Lait, entier frais de chèvre","2017","2017","gigagrammes","17.5122","Fc","Donnée calculée"
"EI","Intensités des émissions","205","Sahara occidental","5510","Production","1020","Lait, entier frais de chèvre","2017","2017","tonnes","6225","Im","Données de la FAO basées sur une méthodologie d'imputation"
"EI","Intensités des émissions","205","Sahara occidental","71761","Intensité des émissions","977","Viande, ovin","2017","2017","kg CO2eq/kg product","95.6266","Fc","Donnée calculée"
"EI","Intensités des émissions","205","Sahara occidental","7231","Émissions (CO2eq)","977","Viande, ovin","2017","2017","gigagrammes","7.134","Fc","Donnée calculée"
"EI","Intensités des émissions","205","Sahara occidental","5510","Production","977","Viande, ovin","2017","2017","tonnes","75","Im","Données de la FAO basées sur une méthodologie d'imputation"
"EI","Intensités des émissions","189","Sainte-Lucie","71761","Intensité des émissions","867","Viande, bovine","2017","2017","kg CO2eq/kg product","39.5603","Fc","Donnée calculée"
"EI","Intensités des émissions","189","Sainte-Lucie","7231","Émissions (CO2eq)","867","Viande, bovine","2017","2017","gigagrammes","17.0853","Fc","Donnée calculée"
"EI","Intensités des émissions","189","Sainte-Lucie","5510","Production","867","Viande, bovine","2017","2017","tonnes","432","Im","Données de la FAO basées sur une méthodologie d'imputation"
"EI","Intensités des émissions","189","Sainte-Lucie","71761","Intensité des émissions","882","Lait, entier frais de vache","2017","2017","kg CO2eq/kg product","1.5213","Fc","Donnée calculée"
"EI","Intensités des émissions","189","Sainte-Lucie","7231","Émissions (CO2eq)","882","Lait, entier frais de vache","2017","2017","gigagrammes","1.5793","Fc","Donnée calculée"
"EI","Intensités des émissions","189","Sainte-Lucie","5510","Production","882","Lait, entier frais de vache","2017","2017","tonnes","1038","Im","Données de la FAO basées sur une méthodologie d'imputation"
"EI","Intensités des émissions","189","Sainte-Lucie","71761","Intensité des émissions","1017","Viande, caprin","2017","2017","kg CO2eq/kg product","43.4411","Fc","Donnée calculée"
"EI","Intensités des émissions","189","Sainte-Lucie","7231","Émissions (CO2eq)","1017","Viande, caprin","2017","2017","gigagrammes","2.1539","Fc","Donnée calculée"
"EI","Intensités des émissions","189","Sainte-Lucie","5510","Production","1017","Viande, caprin","2017","2017","tonnes","50","Im","Données de la FAO basées sur une méthodologie d'imputation"
"EI","Intensités des émissions","189","Sainte-Lucie","71761","Intensité des émissions","977","Viande, ovin","2017","2017","kg CO2eq/kg product","18.4751","Fc","Donnée calculée"
"EI","Intensités des émissions","189","Sainte-Lucie","7231","Émissions (CO2eq)","977","Viande, ovin","2017","2017","gigagrammes","1.7477","Fc","Donnée calculée"
"EI","Intensités des émissions","189","Sainte-Lucie","5510","Production","977","Viande, ovin","2017","2017","tonnes","95","Im","Données de la FAO basées sur une méthodologie d'imputation"
"EI","Intensités des émissions","189","Sainte-Lucie","71761","Intensité des émissions","1058","Viande, volaille","2017","2017","kg CO2eq/kg product","1.1752","Fc","Donnée calculée"
"EI","Intensités des émissions","189","Sainte-Lucie","7231","Émissions (CO2eq)","1058","Viande, volaille","2017","2017","gigagrammes","1.5253","Fc","Donnée calculée"
"EI","Intensités des émissions","189","Sainte-Lucie","5510","Production","1058","Viande, volaille","2017","2017","tonnes","1298","Im","Données de la FAO basées sur une méthodologie d'imputation"
"EI","Intensités des émissions","189","Sainte-Lucie","71761","Intensité des émissions","1062","Œufs de poule en coquille","2017","2017","kg CO2eq/kg product","0.7428","Fc","Donnée calculée"
"EI","Intensités des émissions","189","Sainte-Lucie","7231","Émissions (CO2eq)","1062","Œufs de poule en coquille","2017","2017","gigagrammes","0.5541","Fc","Donnée calculée"
"EI","Intensités des émissions","189","Sainte-Lucie","5510","Production","1062","Œufs de poule en coquille","2017","2017","tonnes","746","F","Estimation FAO"
"EI","Intensités des émissions","189","Sainte-Lucie","71761","Intensité des émissions","1035","Viande, suidés","2017","2017","kg CO2eq/kg product","3.3645","Fc","Donnée calculée"
"EI","Intensités des émissions","189","Sainte-Lucie","7231","Émissions (CO2eq)","1035","Viande, suidés","2017","2017","gigagrammes","9.7241","Fc","Donnée calculée"
"EI","Intensités des émissions","189","Sainte-Lucie","5510","Production","1035","Viande, suidés","2017","2017","tonnes","2890","Im","Données de la FAO basées sur une méthodologie d'imputation"
"EI","Intensités des émissions","188","Saint-Kitts-et-Nevis","71761","Intensité des émissions","867","Viande, bovine","2017","2017","kg CO2eq/kg product","53.6042","Fc","Donnée calculée"
"EI","Intensités des émissions","188","Saint-Kitts-et-Nevis","7231","Émissions (CO2eq)","867","Viande, bovine","2017","2017","gigagrammes","2.4658","Fc","Donnée calculée"
"EI","Intensités des émissions","188","Saint-Kitts-et-Nevis","5510","Production","867","Viande, bovine","2017","2017","tonnes","46","F","Estimation FAO"
"EI","Intensités des émissions","188","Saint-Kitts-et-Nevis","71761","Intensité des émissions","1017","Viande, caprin","2017","2017","kg CO2eq/kg product","137.0724","Fc","Donnée calculée"
"EI","Intensités des émissions","188","Saint-Kitts-et-Nevis","7231","Émissions (CO2eq)","1017","Viande, caprin","2017","2017","gigagrammes","0.8224","Fc","Donnée calculée"
"EI","Intensités des émissions","188","Saint-Kitts-et-Nevis","5510","Production","1017","Viande, caprin","2017","2017","tonnes","6","F","Estimation FAO"
"EI","Intensités des émissions","188","Saint-Kitts-et-Nevis","71761","Intensité des émissions","977","Viande, ovin","2017","2017","kg CO2eq/kg product","177.1442","Fc","Donnée calculée"
"EI","Intensités des émissions","188","Saint-Kitts-et-Nevis","7231","Émissions (CO2eq)","977","Viande, ovin","2017","2017","gigagrammes","1.1556","Fc","Donnée calculée"
"EI","Intensités des émissions","188","Saint-Kitts-et-Nevis","5510","Production","977","Viande, ovin","2017","2017","tonnes","7","Im","Données de la FAO basées sur une méthodologie d'imputation"
"EI","Intensités des émissions","188","Saint-Kitts-et-Nevis","71761","Intensité des émissions","1058","Viande, volaille","2017","2017","kg CO2eq/kg product","1.6168","Fc","Donnée calculée"
"EI","Intensités des émissions","188","Saint-Kitts-et-Nevis","7231","Émissions (CO2eq)","1058","Viande, volaille","2017","2017","gigagrammes","0.218","Fc","Donnée calculée"
"EI","Intensités des émissions","188","Saint-Kitts-et-Nevis","5510","Production","1058","Viande, volaille","2017","2017","tonnes","135","Im","Données de la FAO basées sur une méthodologie d'imputation"
"EI","Intensités des émissions","188","Saint-Kitts-et-Nevis","71761","Intensité des émissions","1062","Œufs de poule en coquille","2017","2017","kg CO2eq/kg product","1.041","Fc","Donnée calculée"
"EI","Intensités des émissions","188","Saint-Kitts-et-Nevis","7231","Émissions (CO2eq)","1062","Œufs de poule en coquille","2017","2017","gigagrammes","0.253","Fc","Donnée calculée"
"EI","Intensités des émissions","188","Saint-Kitts-et-Nevis","5510","Production","1062","Œufs de poule en coquille","2017","2017","tonnes","243","F","Estimation FAO"
"EI","Intensités des émissions","188","Saint-Kitts-et-Nevis","71761","Intensité des émissions","1035","Viande, suidés","2017","2017","kg CO2eq/kg product","28.7911","Fc","Donnée calculée"
"EI","Intensités des émissions","188","Saint-Kitts-et-Nevis","7231","Émissions (CO2eq)","1035","Viande, suidés","2017","2017","gigagrammes","1.6699","Fc","Donnée calculée"
"EI","Intensités des émissions","188","Saint-Kitts-et-Nevis","5510","Production","1035","Viande, suidés","2017","2017","tonnes","58","F","Estimation FAO"
"EI","Intensités des émissions","190","Saint-Pierre-et-Miquelon","71761","Intensité des émissions","1058","Viande, volaille","2017","2017","kg CO2eq/kg product","57.8028","Fc","Donnée calculée"
"EI","Intensités des émissions","190","Saint-Pierre-et-Miquelon","7231","Émissions (CO2eq)","1058","Viande, volaille","2017","2017","gigagrammes","0.1363","Fc","Donnée calculée"
"EI","Intensités des émissions","190","Saint-Pierre-et-Miquelon","5510","Production","1058","Viande, volaille","2017","2017","tonnes","2","Im","Données de la FAO basées sur une méthodologie d'imputation"
"EI","Intensités des émissions","190","Saint-Pierre-et-Miquelon","71761","Intensité des émissions","1062","Œufs de poule en coquille","2017","2017","kg CO2eq/kg product","2.5659","Fc","Donnée calculée"
"EI","Intensités des émissions","190","Saint-Pierre-et-Miquelon","7231","Émissions (CO2eq)","1062","Œufs de poule en coquille","2017","2017","gigagrammes","0.0359","Fc","Donnée calculée"
"EI","Intensités des émissions","190","Saint-Pierre-et-Miquelon","5510","Production","1062","Œufs de poule en coquille","2017","2017","tonnes","14","F","Estimation FAO"
"EI","Intensités des émissions","191","Saint-Vincent-et-les Grenadines","71761","Intensité des émissions","1718","Céréales sans riz","2017","2017","kg CO2eq/kg product","0.0484","Fc","Donnée calculée"
"EI","Intensités des émissions","191","Saint-Vincent-et-les Grenadines","7231","Émissions (CO2eq)","1718","Céréales sans riz","2017","2017","gigagrammes","0.0306","Fc","Donnée calculée"
"EI","Intensités des émissions","191","Saint-Vincent-et-les Grenadines","5510","Production","1718","Céréales sans riz","2017","2017","tonnes","632.9374","A","Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"
"EI","Intensités des émissions","191","Saint-Vincent-et-les Grenadines","71761","Intensité des émissions","867","Viande, bovine","2017","2017","kg CO2eq/kg product","28.3676","Fc","Donnée calculée"
"EI","Intensités des émissions","191","Saint-Vincent-et-les Grenadines","7231","Émissions (CO2eq)","867","Viande, bovine","2017","2017","gigagrammes","5.3039","Fc","Donnée calculée"
"EI","Intensités des émissions","191","Saint-Vincent-et-les Grenadines","5510","Production","867","Viande, bovine","2017","2017","tonnes","187","Im","Données de la FAO basées sur une méthodologie d'imputation"
"EI","Intensités des émissions","191","Saint-Vincent-et-les Grenadines","71761","Intensité des émissions","882","Lait, entier frais de vache","2017","2017","kg CO2eq/kg product","1.5364","Fc","Donnée calculée"
"EI","Intensités des émissions","191","Saint-Vincent-et-les Grenadines","7231","Émissions (CO2eq)","882","Lait, entier frais de vache","2017","2017","gigagrammes","1.5804","Fc","Donnée calculée"
"EI","Intensités des émissions","191","Saint-Vincent-et-les Grenadines","5510","Production","882","Lait, entier frais de vache","2017","2017","tonnes","1029","Im","Données de la FAO basées sur une méthodologie d'imputation"
"EI","Intensités des émissions","191","Saint-Vincent-et-les Grenadines","71761","Intensité des émissions","1017","Viande, caprin","2017","2017","kg CO2eq/kg product","61.2775","Fc","Donnée calculée"
"EI","Intensités des émissions","191","Saint-Vincent-et-les Grenadines","7231","Émissions (CO2eq)","1017","Viande, caprin","2017","2017","gigagrammes","2.091","Fc","Donnée calculée"
"EI","Intensités des émissions","191","Saint-Vincent-et-les Grenadines","5510","Production","1017","Viande, caprin","2017","2017","tonnes","34","Im","Données de la FAO basées sur une méthodologie d'imputation"
"EI","Intensités des émissions","191","Saint-Vincent-et-les Grenadines","71761","Intensité des émissions","977","Viande, ovin","2017","2017","kg CO2eq/kg product","32.3103","Fc","Donnée calculée"
"EI","Intensités des émissions","191","Saint-Vincent-et-les Grenadines","7231","Émissions (CO2eq)","977","Viande, ovin","2017","2017","gigagrammes","1.6273","Fc","Donnée calculée"
"EI","Intensités des émissions","191","Saint-Vincent-et-les Grenadines","5510","Production","977","Viande, ovin","2017","2017","tonnes","50","Im","Données de la FAO basées sur une méthodologie d'imputation"
"EI","Intensités des émissions","191","Saint-Vincent-et-les Grenadines","71761","Intensité des émissions","1058","Viande, volaille","2017","2017","kg CO2eq/kg product","1.7907","Fc","Donnée calculée"
"EI","Intensités des émissions","191","Saint-Vincent-et-les Grenadines","7231","Émissions (CO2eq)","1058","Viande, volaille","2017","2017","gigagrammes","0.8148","Fc","Donnée calculée"
"EI","Intensités des émissions","191","Saint-Vincent-et-les Grenadines","5510","Production","1058","Viande, volaille","2017","2017","tonnes","455","F","Estimation FAO"
"EI","Intensités des émissions","191","Saint-Vincent-et-les Grenadines","71761","Intensité des émissions","1062","Œufs de poule en coquille","2017","2017","kg CO2eq/kg product","0.6192","Fc","Donnée calculée"
"EI","Intensités des émissions","191","Saint-Vincent-et-les Grenadines","7231","Émissions (CO2eq)","1062","Œufs de poule en coquille","2017","2017","gigagrammes","0.3313","Fc","Donnée calculée"
"EI","Intensités des émissions","191","Saint-Vincent-et-les Grenadines","5510","Production","1062","Œufs de poule en coquille","2017","2017","tonnes","535","F","Estimation FAO"
"EI","Intensités des émissions","191","Saint-Vincent-et-les Grenadines","71761","Intensité des émissions","1035","Viande, suidés","2017","2017","kg CO2eq/kg product","3.7032","Fc","Donnée calculée"
"EI","Intensités des émissions","191","Saint-Vincent-et-les Grenadines","7231","Émissions (CO2eq)","1035","Viande, suidés","2017","2017","gigagrammes","1.3592","Fc","Donnée calculée"
