Country Name;Country Code;Indicator Name;Indicator Code;1960;1961;1962;1963;1964;1965;1966;1967;1968;1969;1970;1971;1972;1973;1974;1975;1976;1977;1978;1979;1980;1981;1982;1983;1984;1985;1986;1987;1988;1989;1990;1991;1992;1993;1994;1995;1996;1997;1998;1999;2000;2001;2002;2003;2004;2005;2006;2007;2008;2009;2010;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;
Asie du Sud;SAS;Articles de journaux scientifiques et techniques;IP.JRN.ARTC.SC;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;23565.15;24946.69;27033.76;29847.95;32110.33;37100.92;42816.62;48863.35;55091.97;61863.1;70548.65;83008.02;90409.7;97142.87;107871.28;113844.2;126457.7;138108.56;154138.63;;;
Asie du Sud;SAS;Dépenses en recherche et développement (% du PIB);GB.XPD.RSDV.GD.ZS;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.623488638434471;0.617372611881634;0.627314270253488;0.65072446406048;0.646512557907609;0.653705241018571;0.654905191549395;0.71929;0.740626171230681;0.769775749550135;0.78631952943697;0.785862639925675;0.826499389600149;0.785776408282527;0.762896883812603;0.710360011657778;0.74399;0.641380288067393;0.679050873808814;0.62463825337805;0.651076875039544;0.607276318206772;0.65282;;;
Asie du Sud;SAS;Commissions pour usage de la propriété intellectuelle, rentrées (BDP, $ US courants);BX.GSR.ROYL.CD;;;;;;;;;;;;;;;;0;111523.92688918;113459.994886484;0;0;0;111305.389516412;625124.175325906;896690.489893738;173389.201559159;165407.730054585;697330.037929544;1171836.31345916;4432024.35151543;2292412.28765816;2923398.8097299;1815524.76332547;5031658.9889197;2639203.49818651;4469699.7612032;8764042.45543716;26575683.6564716;16732624.2446108;22982425.2224184;31012969.4776539;86311699.0738287;43022437.7751101;31264636.4083264;39128445.8605635;72837185.3651398;228741722.507206;124407832.881141;206771666.15352;193593226.978584;203726855.355573;138117584.877852;311054597.750577;328703947.217225;452003753.596592;672107416.420193;482764971.574683;535260666.487027;669687191.494584;795994524.294217;878570174.41327;1268874130.4099;
Asie du Sud;SAS;Commissions pour usage de la propriété intellectuelle, paiements (BDP, $ US courants);BM.GSR.ROYL.CD;;;;;;;;;;;;;;;;0;17776013.3023229;23026309.4666473;13068415.5196535;13496502.3464923;12455736.6224531;15153361.0803013;38854328.1128294;24571485.0458216;22207099.1279203;25143719.3536624;24934650.1335626;40558650.905631;108393928.245473;127039845.217344;72465533.6920887;49565207.8966533;68598351.5448718;81484623.3500259;105694844.031633;111498117.835224;136404078.942448;177552646.043171;216908743.546764;342827048.276719;314883526.058927;341537031.023418;366359662.287747;589601951.052366;702572360.48892;783574234.163772;957195318.821586;1275582228.51533;1670095699.38281;1961696656.49467;2609955128.93338;3007490650.05801;4176389146.68781;4065036685.16286;5043155509.00544;5214137795.01984;5733976374.54575;6768803807.21555;8139455950.20792;8134433112.56797;7533392119.54537;
Arabie saoudite;SAU;Exportations de haute technologie (% des exportations de biens manufacturés);TX.VAL.TECH.MF.ZS;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.666677964147692;0.77804881319448;1.09595071714027;0.750807803509793;0.5906629761384;0.661180465041978;0.712561212450979;0.590576496605692;0.787293708388544;1.30485780622885;0.734713746384221;0.543860569452258;0.648362933600923;0.608341668661311;
Arabie saoudite;SAU;Exportations de haute technologie ($ US courants);TX.VAL.TECH.CD;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;130907309;180686093;209615941;202105320;213847736;258048056;289531027;254585411;278105526;421118896;261725653;252680849;270579693;217407466;
Arabie saoudite;SAU;Techniciens (pour un million de personnes);SP.POP.TECH.RD.P6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Arabie saoudite;SAU;Chercheurs en recherche et développement (pour un million de personnes);SP.POP.SCIE.RD.P6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Arabie saoudite;SAU;Demandes de marque déposée, total;IP.TMK.TOTL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2339;;;;;;;;;;;;;;;;;;;;;;;;;15657;18254;;33325;31892;37669;;
Arabie saoudite;SAU;Demandes de marques de commerce, résidents directs;IP.TMK.RESD;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;456;;;;;;;;;;;;;;;;;;;;;;;;;4897;7423;;17092;18563;23411;;
Arabie saoudite;SAU;Demandes de marques de commerce, non résidents directs;IP.TMK.NRES;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1883;;;;;;;;;;;;;;;;;;;;;;;;;10760;10831;;16233;13329;14258;;
Arabie saoudite;SAU;Demandes de brevet, résidents;IP.PAT.RESD;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12;16;27;21;21;33;28;27;57;45;72;76;46;61;56;81;119;119;128;;;288;347;;491;652;715;1070;909;1078;1188;;
Arabie saoudite;SAU;Demandes de brevet, non résidents;IP.PAT.NRES;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;58;439;492;605;729;687;718;810;1001;1286;1144;797;683;552;487;395;374;419;642;;;643;643;;440;135;1691;2196;2282;2321;2463;;
Arabie saoudite;SAU;Articles de journaux scientifiques et techniques;IP.JRN.ARTC.SC;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1574.32;1566.25;1630.65;1750.05;1746.13;1767.14;1941.39;2068.13;2269.92;2903.56;3642.12;4878.75;5884.78;7257.8;8286.6;8949.36;9458.63;10041.39;10897.88;;;
Arabie saoudite;SAU;Dépenses en recherche et développement (% du PIB);GB.XPD.RSDV.GD.ZS;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.06233;0.05315;0.0423;0.04245;0.04521;0.04902;0.07338;0.884;0.89784;0.87684;0.81516;;;;;;;;
Arabie saoudite;SAU;Commissions pour usage de la propriété intellectuelle, rentrées (BDP, $ US courants);BX.GSR.ROYL.CD;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;
Arabie saoudite;SAU;Commissions pour usage de la propriété intellectuelle, paiements (BDP, $ US courants);BM.GSR.ROYL.CD;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;
Soudan;SDN;Exportations de haute technologie (% des exportations de biens manufacturés);TX.VAL.TECH.MF.ZS;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3.1743733096812E-06;0.100655281961461;0.00343760614308227;0.202906281740896;1.38389284928441;;;;;;;;;;
Soudan;SDN;Exportations de haute technologie ($ US courants);TX.VAL.TECH.CD;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1.00000000000477;35877;552.999999999884;64633;584912;6500;1401074;1230308;1014184;1526016;549176;869554;;;
Soudan;SDN;Techniciens (pour un million de personnes);SP.POP.TECH.RD.P6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Soudan;SDN;Chercheurs en recherche et développement (pour un million de personnes);SP.POP.SCIE.RD.P6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Soudan;SDN;Demandes de marque déposée, total;IP.TMK.TOTL;;;;;;;;;;;;;;;;;;;;;584;;462;;505;1421;;;;;;;;;;;;;2071;2259;2382;1838;1759;1704;1840;2074;2591;2655;2510;2363;2950;2799;2619;2401;3840;3250;3250;3523;3747;3425;;
Soudan;SDN;Demandes de marques de commerce, résidents directs;IP.TMK.RESD;;;;;;;;;;;;;;;;;;;;;139;;135;;81;113;;;;;;;;;;;;;738;1070;573;397;491;419;478;533;792;634;571;974;934;915;847;223;1616;1333;1332;1558;1780;1647;;
Soudan;SDN;Demandes de marques de commerce, non résidents directs;IP.TMK.NRES;;;;;;;;;;;;;;;;;;;;;445;;327;;424;1308;;;;;;;;;;;;;1333;1189;1809;1441;1268;1285;1362;1541;1799;2021;1939;1389;2016;1884;1772;2178;2224;1917;1918;1965;1967;1778;;
Soudan;SDN;Demandes de brevet, résidents;IP.PAT.RESD;;;;;;;;;;;;;;;;;;;;;;;;7;;;;;;;;;;;;;;;;2;6;1;2;6;4;6;3;3;340;332;252;249;;269;;267;284;281;349;238;;
Soudan;SDN;Demandes de brevet, non résidents;IP.PAT.NRES;;;;;;;;;;;;;;;;;;;;;;;;67;;;;;;;;;26;;;;;;;4;16;13;20;11;17;16;13;13;3;2;2;3;;;8;1;1;12;31;7;;
Soudan;SDN;Articles de journaux scientifiques et techniques;IP.JRN.ARTC.SC;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;69.66;64.18;71.02;86.57;103.9;102.94;110.97;140.16;171.18;222.57;255.95;294.8;266.98;342.67;236.6;259.18;376.74;324.18;397.77;;;
Soudan;SDN;Dépenses en recherche et développement (% du PIB);GB.XPD.RSDV.GD.ZS;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.53007;0.47277;0.44686;0.39509;0.33982;0.29586;0.29844;;;;;;;;;;;;;;;;
Soudan;SDN;Commissions pour usage de la propriété intellectuelle, rentrées (BDP, $ US courants);BX.GSR.ROYL.CD;;;;;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;200000;200000;0;0;;;;;0;0;300555;0;1522064.5908181;2878461.1783534;2266163.46428641;;;5745137.71996229;479.028571428571;0;;0;0;0;
Soudan;SDN;Commissions pour usage de la propriété intellectuelle, paiements (BDP, $ US courants);BM.GSR.ROYL.CD;;;;;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;400000;-200000;0;100000;;;;;0;3959.19390812031;2650;57298.9023265419;1297124;11370686.9480027;1415921.79323882;4000;55602.6669545387;;;;;0;0;1642.29069147505;
Sénégal;SEN;Exportations de haute technologie (% des exportations de biens manufacturés);TX.VAL.TECH.MF.ZS;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5.81015302179261;13.632926965354;1.86256917171515;0.895733604837336;0.862200757950047;1.48006698717308;1.82432449856918;3.74957482876587;2.7186659695847;2.16291375666102;2.80905981625088;0.935341144120383;0.74414880729502;
Sénégal;SEN;Exportations de haute technologie ($ US courants);TX.VAL.TECH.CD;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;48941472;105118317;14627177;9068038;8550765;11616694;14516361;28135399;23026460;18809131;28155692;9412110;7555947;
Sénégal;SEN;Techniciens (pour un million de personnes);SP.POP.TECH.RD.P6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;51.62977;;34.7606;;;;;36.90376;;;;;;
Sénégal;SEN;Chercheurs en recherche et développement (pour un million de personnes);SP.POP.SCIE.RD.P6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;264.53427;280.3951;377.09394;;369.06021;;;;;564.33948;;;;;;
Sénégal;SEN;Demandes de marque déposée, total;IP.TMK.TOTL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sénégal;SEN;Demandes de marques de commerce, résidents directs;IP.TMK.RESD;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sénégal;SEN;Demandes de marques de commerce, non résidents directs;IP.TMK.NRES;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sénégal;SEN;Demandes de brevet, résidents;IP.PAT.RESD;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sénégal;SEN;Demandes de brevet, non résidents;IP.PAT.NRES;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sénégal;SEN;Articles de journaux scientifiques et techniques;IP.JRN.ARTC.SC;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;145.79;147.97;163.14;200.71;172.33;201.37;168.54;206.94;211.44;184.43;198.1;277.06;273.89;296.77;323.64;368.77;367.86;368.29;388.32;;;
Sénégal;SEN;Dépenses en recherche et développement (% du PIB);GB.XPD.RSDV.GD.ZS;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.2909;;0.43137;;;;;0.5772;;;;;;
Sénégal;SEN;Commissions pour usage de la propriété intellectuelle, rentrées (BDP, $ US courants);BX.GSR.ROYL.CD;;;;;;;;;;;;;;;41544.686682381;46660.7468989429;41849.6727980134;40703.405884923;44315.2683454892;94019.5816431892;94661.3124054691;1288036.39297213;1734598.76468672;1023444.66084822;800994.760816407;912605.832284441;1212800.57801241;865119.364919978;940076.127061879;783678.670433714;1212055.37623645;1240664.40441978;1057834.05154981;988831.223724539;702443.626740962;1061808.41709153;82103.0211460937;0;67802.1521832625;1576022.74911337;16896.4590487415;45057.4876241108;201812.499247096;0;0;;;501427.272537324;246636.748388233;1233272.61495418;1212625.21781154;1400534.58828257;3388460.52766226;1801985.57969801;3870322.29067381;3410115.20387626;4598673.94221397;4943195.79000382;5442648.79952227;;;
Sénégal;SEN;Commissions pour usage de la propriété intellectuelle, paiements (BDP, $ US courants);BM.GSR.ROYL.CD;;;;;;;;;;;;;;;124634.060047143;139982.240696829;125549.01839404;122110.217654769;221576.341727446;235048.954107973;283983.937216407;404811.43779124;365178.687302467;341148.220282739;320397.904326563;222586.788362059;317638.246622299;99821.4651830744;134296.589580268;94041.4404520457;330560.557155396;283580.43529595;528917.025774905;105946.202541915;144091.00035712;120204.726463192;486753.625366127;2232428.25770729;3627415.14180454;5246368.5122547;5487125.07607879;2874121.55905313;3325581.68402179;506986.212959259;7228759.85908839;7377787.20180297;5283048.6646856;7813908.3303733;9058295.12262237;12162619.5819619;5840811.46579224;5411156.36381903;4896619.25962754;1200648.81883249;5903709.82591007;5152469.09084265;7635938.44705432;8163687.07220677;8752958.86127398;;;
Singapour;SGP;Exportations de haute technologie (% des exportations de biens manufacturés);TX.VAL.TECH.MF.ZS;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;48.4824510499173;52.6669989808519;50.881314366821;52.3210945796129;47.7222160860744;48.4544409600226;50.3195584225491;50.6329259920336;52.2107126965545;52.2257108509971;53.0658643202106;51.5636388821648;51.8079069218033;55.2702656988021;
Singapour;SGP;Exportations de haute technologie ($ US courants);TX.VAL.TECH.CD;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,09336E+11;1,23643E+11;99666677353;1,31843E+11;1,32144E+11;1,36447E+11;1,43334E+11;1,44926E+11;1,38735E+11;1,34922E+11;1,46752E+11;1,54867E+11;1,50031E+11;1,60491E+11;
Singapour;SGP;Techniciens (pour un million de personnes);SP.POP.TECH.RD.P6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;310.89661;365.09832;349.44313;366.63571;337.56107;351.91292;386.34214;414.87204;487.27226;556.68876;544.4502;517.64611;596.68906;548.63333;456.33434;458.36186;456.30784;454.33141;450.68559;449.98133;422.28167;377.36817;;;;
Singapour;SGP;Chercheurs en recherche et développement (pour un million de personnes);SP.POP.SCIE.RD.P6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2503.44471;2586.28409;2951.8115;3185.64822;4128.40471;4105.91725;4414.80999;4849.29981;5113.2705;5576.90004;5686.40114;5962.788;5829.34308;6146.38263;6241.86151;6405.06828;6356.67186;6603.11177;6632.24348;7006.63036;6934.91054;6802.53716;;;;
Singapour;SGP;Demandes de marque déposée, total;IP.TMK.TOTL;;;;;;;;;;;;;;;;;;;;;5573;5876;;6658;6591;;5980;;;8816;8791;11266;9999;10311;11349;12577;13899;15873;13021;15753;22616;16709;14841;16401;18929;20522;20875;22951;17069;14603;16929;18202;19265;20033;21297;21380;22758;24154;25970;26550;;
Singapour;SGP;Demandes de marques de commerce, résidents directs;IP.TMK.RESD;;;;;;;;;;;;;;;;;;;;;2072;2410;;2664;2140;;;;;;;;;;;;;;2243;3477;5187;3282;3344;4254;4840;5071;4854;5393;4203;4108;4334;4242;4608;4804;5641;5393;5861;6484;6305;6489;;
Singapour;SGP;Demandes de marques de commerce, non résidents directs;IP.TMK.NRES;;;;;;;;;;;;;;;;;;;;;3501;3466;;3994;4451;;;;;;;;;;;;;;10778;12276;17429;13427;11497;12147;14089;15451;16021;17558;12866;10495;12595;13960;14657;15229;15656;15987;16897;17670;19665;20061;;
Singapour;SGP;Demandes de brevet, résidents;IP.PAT.RESD;;;;;;;;;;;;;;;;;;;;;2;4;;5;4;4;;;;;;;;;;145;224;288;311;374;516;524;624;626;641;569;626;696;793;750;895;1056;1081;1143;1303;1469;1601;1609;1575;1727;;
Singapour;SGP;Demandes de brevet, non résidents;IP.PAT.NRES;;;;;;;;;;;;;;;;;;;;;631;603;;852;927;1003;;;;;;;;;;2412;12357;6048;6367;6679;7720;7726;7575;7248;7944;8036;8537;9255;8899;7986;8878;8738;8604;8579;9009;9345;9379;9321;10270;12409;;
Singapour;SGP;Articles de journaux scientifiques et techniques;IP.JRN.ARTC.SC;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4795.54;4903.43;5491.09;6104.85;7478.76;7982.14;8194.44;8281.13;8749.9;8985.24;9917.7;10212.4;10837.09;11057.36;11334.78;11416.75;11880.88;11840.57;11458.63;;;
Singapour;SGP;Dépenses en recherche et développement (% du PIB);GB.XPD.RSDV.GD.ZS;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1.31991;1.41564;1.73707;1.81624;1.81699;2.00931;2.03282;1.99679;2.07859;2.14812;2.11661;2.31988;2.59674;2.12924;1.93137;2.07065;1.91939;1.92335;2.08464;2.18198;2.07629;1.92465;;;;
Singapour;SGP;Commissions pour usage de la propriété intellectuelle, rentrées (BDP, $ US courants);BX.GSR.ROYL.CD;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;47976011.994003;53119029.0588513;43574721.0493853;49354635.3622575;58762564.2346804;64966578.948895;75681362.4877736;169162277.203117;215017554.601028;439822233.090796;650265336.255312;682722161.617858;874658975.671845;1213617593.72094;1430580234.61352;1933394857.6283;2659774337.11484;2812408517.96944;3414448973.06801;3909474764.21609;8651355627.07981;7029659123.73554;7800713290.00489;8546888997.34956;8490729937.26292;8280173220.83238;
Singapour;SGP;Commissions pour usage de la propriété intellectuelle, paiements (BDP, $ US courants);BM.GSR.ROYL.CD;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;1713731369.60931;2021998180.90375;1938031179.16092;1896867135.84773;4325597311.23902;5099296388.74764;4937985653.47033;4948261884.12934;6775980331.19363;8054414738.83708;9494666989.10567;9765545019.71975;9810419779.24513;13604164838.3557;13438021506.0116;17029305529.2414;20346152652.4996;23105585202.3299;22992008311.3562;20877550215.0665;19400287309.2939;15662738920.3535;15714828828.5026;17040250585.3788;17213031234.1554;16848008987.1896;
Îles Salomon;SLB;Exportations de haute technologie (% des exportations de biens manufacturés);TX.VAL.TECH.MF.ZS;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2.79939518069534;1.74290501170671;1.02246340040263;1.35922325473902;;;
Îles Salomon;SLB;Exportations de haute technologie ($ US courants);TX.VAL.TECH.CD;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;193415;525542;305201;171263;;;
Îles Salomon;SLB;Techniciens (pour un million de personnes);SP.POP.TECH.RD.P6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Îles Salomon;SLB;Chercheurs en recherche et développement (pour un million de personnes);SP.POP.SCIE.RD.P6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Îles Salomon;SLB;Demandes de marque déposée, total;IP.TMK.TOTL;;;;;;;;;;;;;;;;;;;;;;;;24;37;39;59;12;51;38;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Îles Salomon;SLB;Demandes de marques de commerce, résidents directs;IP.TMK.RESD;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Îles Salomon;SLB;Demandes de marques de commerce, non résidents directs;IP.TMK.NRES;;;;;;;;;;;;;;;;;;;;;;;;24;37;39;59;12;51;38;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Îles Salomon;SLB;Demandes de brevet, résidents;IP.PAT.RESD;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Îles Salomon;SLB;Demandes de brevet, non résidents;IP.PAT.NRES;;;;;;;;;;;;;;;;;;;;;;;;4;12;4;8;6;2;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Îles Salomon;SLB;Articles de journaux scientifiques et techniques;IP.JRN.ARTC.SC;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5.31;2.44;1.04;3.86;2.64;2.56;6.59;4.57;2.86;3.78;9.27;7.3;4.99;4.51;8.02;13.7;14.96;10.5;13.2;;;
Îles Salomon;SLB;Dépenses en recherche et développement (% du PIB);GB.XPD.RSDV.GD.ZS;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Îles Salomon;SLB;Commissions pour usage de la propriété intellectuelle, rentrées (BDP, $ US courants);BX.GSR.ROYL.CD;;;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;103828.161623762;62007.2789655808;235805.916665207;56839.8740545474;83082.0764801283;107610.185614677;291153.047787809;0;18398.2275779109;18295.9094190682;18073.4408852177;17380.4911563311;13020.0231467091;108162.573484506;226827.979260803;1208693.72891437;1521895.40806261;508282.447520001;1249966.81302816;583312.722322589;598989.120418233;580273.366218006;395321.919813936;
Îles Salomon;SLB;Commissions pour usage de la propriété intellectuelle, paiements (BDP, $ US courants);BM.GSR.ROYL.CD;;;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;156851.263175506;60765.1855996638;117443.260224904;84119.421538778;53807.67790724;103828.161623762;62007.2789655808;196504.930554339;56839.8740545474;2371.83887023305;9564.81988203094;5794.85424585866;240814.552120486;746455.553046474;1128293.39387163;1450206.3715523;1196708.70331718;738655.460890398;1359494.33624021;1219729.6891871;1491281.96693588;5205318.59881542;4779372.29732396;4349572.32345605;3997919.45382427;7087601.158152;4073440.79734648;2890610.64683628;
Sierra Leone;SLE;Exportations de haute technologie (% des exportations de biens manufacturés);TX.VAL.TECH.MF.ZS;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.00848089372569843;0.00653704560292658;0.0012614727162412;0.0648798184326945;0.735510134032414;;;
Sierra Leone;SLE;Exportations de haute technologie ($ US courants);TX.VAL.TECH.CD;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2251;552.999999999997;1151.00000000001;1348.99999999993;378768;;;
Sierra Leone;SLE;Techniciens (pour un million de personnes);SP.POP.TECH.RD.P6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sierra Leone;SLE;Chercheurs en recherche et développement (pour un million de personnes);SP.POP.SCIE.RD.P6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sierra Leone;SLE;Demandes de marque déposée, total;IP.TMK.TOTL;;;;;;;;;;;;;;;;;;;;;248;252;177;;160;;;;;;;;;;;212;;;;;;;;;;;;;;;;;1057;1056;1245;;1158;1452;1973;1326;;
Sierra Leone;SLE;Demandes de marques de commerce, résidents directs;IP.TMK.RESD;;;;;;;;;;;;;;;;;;;;;10;24;5;;32;;;;;;;;;;;25;;;;;;;;;;;;;;;;;150;122;350;;113;300;480;200;;
Sierra Leone;SLE;Demandes de marques de commerce, non résidents directs;IP.TMK.NRES;;;;;;;;;;;;;;;;;;;;;238;228;172;;128;;;;;;;;;;;187;;;;;;;;;;;;;;;;;907;934;895;;1045;1152;1493;1126;;
Sierra Leone;SLE;Demandes de brevet, résidents;IP.PAT.RESD;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sierra Leone;SLE;Demandes de brevet, non résidents;IP.PAT.NRES;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5;;;;;;;;;;;;;;;;;;;;;;;;;;
Sierra Leone;SLE;Articles de journaux scientifiques et techniques;IP.JRN.ARTC.SC;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4.51;4.58;2.46;2.81;5.42;4.01;5.46;4.97;7.87;10.38;11.48;10.95;14.65;15.85;21.79;33.39;46.16;42.8;40.72;;;
Sierra Leone;SLE;Dépenses en recherche et développement (% du PIB);GB.XPD.RSDV.GD.ZS;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sierra Leone;SLE;Commissions pour usage de la propriété intellectuelle, rentrées (BDP, $ US courants);BX.GSR.ROYL.CD;;;;;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;0;2184.46653629242;1140001.40673183;0;0;0;1230982.07454935;1106681.73024382;1271523.31606652;933695.999326768;1069328.88942179;4438535.76436081;4250503.15455586;3784866.47526036;;;;;;
Sierra Leone;SLE;Commissions pour usage de la propriété intellectuelle, paiements (BDP, $ US courants);BM.GSR.ROYL.CD;;;;;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;0;197310.694118607;25066.1102260766;2896.95328485467;1039718.92003215;1517962.44957391;728898.227914332;643885.221449352;403114.89778168;334281.894173475;408617.241567175;1050135.55780975;1038580.00681257;886050.482339573;1054950.27694972;1437870.04598901;891785.426067504;798108.964803085;;
El Salvador;SLV;Exportations de haute technologie (% des exportations de biens manufacturés);TX.VAL.TECH.MF.ZS;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6.31681645733036;5.89104219413552;6.46940747836991;7.32301141938885;6.63577995255332;6.00783788216553;5.65534828353696;5.65258606872244;4.97701384008195;5.37318923481661;5.73689984819939;6.12699322330906;5.14102269851783;6.38028134050121;
El Salvador;SLV;Exportations de haute technologie ($ US courants);TX.VAL.TECH.CD;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;190279410;202272104;178006148;235605826;238653934;225446747;227689954;226164846;208807067;223937030;251219313;277843371;230311113;236033577;
